"MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","Id"
"0","3",60,7626,"1","1","3","3","4","0",12,"2","2","0","2","5","8",1952,2005,"3","0","13",14,"2",0,"3","2","1","2","3","1","2",931,"6",0,100,1031,"1","3","1","4",1031,0,0,1031,"1","0","1","0","2","1","2","5","6","0","0","1",1952,"3","1",230,"3","3","2",0,0,0,0,0,"0","0","2","1",0,"3","2009","8","4",1778
"0","3",75,9533,"1","1","3","3","4","0",12,"2","2","0","2","5","5",1953,1953,"3","0","13",14,"1",140,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","2","1","0",1210,0,0,1210,"0","0","1","1","2","1","1","7","6","0","0","1",1953,"0","1",616,"3","3","2",208,0,100,0,0,"0","0","2","1",0,"8","2009","3","4",1779
"5","3",78,11419,"1","1","3","3","0","0",12,"0","2","0","5","7","7",1948,1999,"1","0","14",15,"2",0,"2","2","1","2","3","2","0",699,"6",0,0,699,"1","4","1","0",801,726,0,1527,"1","0","1","1","3","1","1","6","6","1","4","1",1948,"3","2",410,"3","3","2",0,0,134,0,0,"0","0","1","1",0,"12","2009","8","4",1780
"0","3",60,9600,"1","1","3","3","4","0",12,"2","2","0","2","5","6",1950,1950,"1","0","13",14,"2",0,"2","2","1","2","3","1","1",390,"6",0,810,1200,"1","2","1","4",1200,0,0,1200,"0","0","1","0","3","1","1","6","6","0","0","1",1950,"0","1",246,"3","3","2",126,0,0,0,0,"0","0","1","1",0,"8","2009","8","4",1781
"0","3",53,5470,"1","1","3","3","4","0",17,"2","2","0","2","3","5",1958,1958,"1","0","8",8,"2",0,"2","2","1","2","3","1","6",0,"6",0,792,792,"1","3","1","0",792,0,0,792,"0","0","1","0","2","1","1","4","6","0","0","1",1958,"3","1",366,"2","3","2",0,90,0,0,0,"0","0","4","1",0,"8","2009","8","4",1782
"5","3",60,10800,"1","1","3","3","4","0",17,"2","2","0","5","5","7",1939,2006,"1","0","12",13,"2",0,"2","3","0","2","3","1","6",0,"6",0,676,676,"1","4","1","4",676,676,0,1352,"0","1","2","0","4","1","2","7","6","0","0","5",1939,"3","2",720,"3","3","2",187,0,128,0,0,"0","0","4","1",0,"8","2009","8","4",1783
"6","3",80,8146,"1","1","3","3","0","0",17,"2","2","0","5","4","8",1900,2003,"1","0","8",8,"2",0,"3","3","0","1","3","1","6",0,"6",0,405,405,"1","3","1","4",717,322,0,1039,"0","0","1","0","2","1","1","6","6","0","0","5",1940,"3","1",281,"3","3","0",0,0,168,0,111,"0","0","4","1",0,"5","2009","8","4",1784
"1","3",60,10230,"1","0","3","3","4","0",17,"2","2","0","2","5","7",1925,1950,"1","0","8",8,"2",0,"2","2","0","2","3","1","6",0,"6",0,1054,1054,"1","4","1","4",1078,0,0,1078,"0","0","1","0","3","1","3","6","6","0","0","5",1987,"3","1",264,"3","3","0",0,0,0,0,112,"0","0","1","1",0,"12","2009","8","4",1785
"4","3",60,10410,"1","0","3","3","4","0",17,"2","2","0","0","4","5",1915,1950,"1","0","8",8,"2",0,"2","2","0","2","3","1","6",0,"6",0,1313,1313,"1","2","1","4",1313,0,1064,2377,"0","0","2","0","3","1","2","8","3","1","3","5",1954,"3","2",528,"3","3","2",0,0,432,0,0,"0","0","4","1",0,"6","2009","8","4",1786
"6","3",60,7200,"1","1","3","3","0","0",17,"0","2","0","5","7","9",1910,2008,"1","0","12",13,"2",0,"3","3","2","2","3","1","6",0,"6",0,560,560,"1","4","1","4",930,760,0,1690,"0","0","2","0","4","1","2","5","6","0","0","5",2008,"3","2",624,"3","3","2",0,0,112,0,0,"0","0","4","1",0,"8","2009","8","4",1787
"1","3",90,5400,"1","1","3","3","4","0",17,"0","2","0","2","2","5",1940,1950,"1","0","11",12,"2",0,"1","2","2","1","3","1","6",0,"6",0,416,416,"1","3","0","0",599,0,0,599,"1","0","1","0","2","1","2","4","6","0","0","6",0,"1","0",0,"0","0","0",0,81,0,0,0,"0","0","4","1",0,"6","2009","8","4",1788
"1","3",60,10800,"1","0","3","3","4","0",17,"2","2","0","2","5","7",1920,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,720,720,"1","2","0","4",846,0,0,846,"0","0","1","0","2","1","2","4","6","0","0","5",1980,"0","2",576,"3","3","0",0,0,0,0,0,"0","0","4","1",0,"6","2009","8","4",1789
"1","3",60,10800,"1","0","3","3","0","0",17,"2","2","0","2","3","5",1890,1998,"1","0","12",13,"2",0,"2","2","0","2","3","1","6",0,"6",0,630,630,"1","2","1","0",725,0,0,725,"0","0","1","1","1","1","1","4","6","0","0","5",1959,"3","1",320,"3","3","2",0,30,0,0,0,"0","0","4","1",0,"11","2009","8","4",1790
"10","3",81,9671,"1","1","3","3","0","0",12,"0","2","2","5","6","5",1969,1969,"1","0","8",8,"3",480,"2","2","1","2","3","1","6",0,"6",0,1248,1248,"1","2","1","4",1248,1296,0,2544,"0","0","2","2","6","2","1","12","6","0","0","1",1969,"2","3",907,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"8","2009","8","4",1791
"0","3",83,10143,"1","1","3","3","4","0",12,"2","2","0","2","6","7",1963,1963,"1","0","6",6,"1",295,"2","2","1","2","3","1","5",384,"6",0,996,1380,"1","1","1","4",1380,0,0,1380,"0","0","1","1","3","1","1","6","6","0","0","1",1963,"3","1",364,"3","3","2",0,0,0,0,216,"0","0","1","1",0,"6","2009","8","4",1792
"0","3",77,11500,"1","1","0","3","4","0",12,"2","2","0","2","6","4",1967,1967,"1","0","6",6,"2",0,"1","2","1","2","2","1","1",872,"5",60,108,1040,"1","3","1","4",1040,0,0,1040,"1","0","1","0","3","1","1","6","2","1","1","1",1967,"2","2",480,"3","3","2",0,0,156,0,0,"0","0","2","1",0,"5","2009","8","4",1793
"0","3",62,8010,"1","1","3","3","4","0",12,"2","2","0","2","6","9",1958,2007,"3","0","13",14,"2",0,"3","3","1","2","3","2","2",745,"6",0,206,951,"1","3","1","4",951,0,0,951,"1","0","1","0","2","1","2","6","6","0","0","5",1985,"3","2",480,"3","3","2",0,0,42,0,0,"0","0","4","3",450,"9","2009","8","4",1794
"0","3",90,10454,"1","1","0","3","0","0",12,"2","2","0","2","6","6",1957,1957,"3","0","9",10,"3",143,"2","2","1","2","3","1","5",546,"6",0,559,1105,"1","3","1","0",1105,0,0,1105,"0","0","1","0","3","1","1","5","6","0","0","5",1957,"3","1",308,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"4","2009","8","4",1795
"0","3",80,9000,"1","1","0","1","4","1",12,"2","2","0","2","6","6",1958,1958,"0","4","13",14,"1",82,"2","2","1","3","3","4","6",0,"6",0,160,160,"1","1","1","4",1142,0,0,1142,"0","0","1","0","2","1","1","5","6","1","4","2",1958,"2","1",384,"3","3","2",0,28,64,0,0,"0","0","4","1",0,"4","2009","8","4",1796
"4","3",60,8064,"1","1","3","3","4","0",12,"0","2","0","0","6","5",1950,1950,"1","0","13",14,"2",0,"2","2","1","2","3","3","5",621,"6",0,174,795,"1","3","0","4",765,368,0,1133,"0","0","1","0","3","1","1","5","6","0","0","5",1989,"3","2",900,"3","3","2",0,0,0,0,231,"0","0","4","1",0,"12","2009","0","0",1797
"0","3",71,7350,"1","1","3","3","4","0",12,"2","2","0","2","5","6",1958,1958,"3","0","3",3,"2",0,"2","2","1","2","3","1","6",0,"6",0,1041,1041,"1","3","1","4",1041,0,0,1041,"0","0","1","0","3","1","1","6","6","0","0","1",1958,"2","1",294,"3","3","2",0,0,0,0,0,"0","0","1","1",0,"3","2009","8","4",1798
"0","3",60,7200,"1","1","3","3","0","0",12,"2","2","0","2","5","7",1952,1952,"1","0","8",8,"2",0,"2","3","1","2","4","1","0",630,"1",102,0,732,"1","2","1","4",732,0,0,732,"1","0","1","0","2","1","1","4","6","0","0","5",1952,"3","1",240,"3","3","2",0,68,0,0,0,"0","0","4","1",0,"9","2009","8","4",1799
"8","3",80,8000,"1","1","3","3","4","0",12,"2","2","0","7","5","5",1959,1959,"1","0","3",10,"2",0,"2","2","1","3","3","3","2",433,"5",95,0,528,"1","2","1","4",1183,0,0,1183,"1","0","1","0","3","1","1","6","6","0","0","1",1959,"2","1",288,"3","3","2",0,0,0,0,0,"0","0","1","1",0,"7","2009","8","4",1800
"4","3",60,10800,"1","1","3","3","4","0",12,"0","2","0","0","4","7",1949,1996,"1","0","8",8,"2",0,"2","2","1","2","3","1","6",0,"6",0,832,832,"1","2","1","1",832,629,0,1461,"0","0","2","0","4","1","1","6","6","0","0","5",1949,"3","1",384,"3","3","2",0,204,0,0,0,"0","0","4","1",0,"8","2009","8","4",1801
"4","3",60,8064,"1","1","3","3","0","0",12,"0","2","0","0","6","7",1948,1994,"1","0","8",8,"2",0,"2","2","1","2","3","1","3",120,"6",0,744,864,"1","2","1","4",1064,0,431,1495,"0","0","1","0","3","1","1","6","6","0","0","5",1994,"3","2",576,"3","3","2",180,36,0,0,0,"0","0","4","1",0,"8","2009","0","0",1802
"5","3",76,7570,"1","1","3","3","0","0",12,"2","2","0","5","6","5",1964,1964,"1","0","6",6,"1",420,"2","2","1","2","3","1","6",0,"6",0,780,780,"1","2","1","4",993,813,0,1806,"0","0","1","1","4","1","1","8","6","0","0","1",1964,"3","2",483,"3","3","2",0,55,0,0,0,"0","0","4","1",0,"3","2009","8","4",1803
"10","3",75,8604,"1","1","0","3","4","0",12,"2","2","2","6","5","7",1978,1978,"1","0","9",10,"1",124,"2","3","1","3","3","3","2",941,"6",0,0,941,"1","3","1","4",941,0,0,941,"1","0","1","0","2","1","2","4","6","0","0","1",1978,"3","2",564,"3","3","2",0,40,0,0,0,"0","0","4","1",0,"11","2009","8","4",1804
"0","3",80,7936,"1","1","3","3","4","0",12,"2","2","0","2","6","6",1963,1963,"3","0","6",6,"2",0,"2","2","1","2","3","1","1",826,"6",0,219,1045,"1","2","1","4",1045,0,0,1045,"1","0","1","0","3","1","1","6","6","1","2","1",1963,"2","1",264,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"4","2009","8","4",1805
"4","4",68,4080,"1","0","3","3","4","0",17,"2","2","0","0","6","8",1935,1998,"1","0","13",14,"2",0,"2","2","2","2","3","1","6",0,"6",0,901,901,"1","3","1","4",861,517,0,1378,"0","0","1","0","3","1","2","6","6","0","0","5",1920,"3","1",162,"2","2","1",54,0,40,0,0,"0","0","4","1",0,"6","2009","8","4",1806
"10","4",57,10307,"1","0","3","3","4","0",17,"2","2","2","5","6","5",1910,1950,"1","0","13",14,"2",0,"2","2","1","2","3","2","3",633,"6",0,339,972,"1","3","0","0",972,972,0,1944,"1","0","2","0","4","2","1","12","6","0","0","5",1920,"3","2",324,"2","3","0",0,28,169,0,0,"0","0","4","1",0,"6","2009","8","4",1807
"4","4",90,15660,"1","1","3","3","4","0",17,"2","2","0","0","5","8",1910,2003,"1","0","12",13,"2",0,"2","3","1","2","3","1","6",0,"6",0,240,240,"1","2","1","4",810,496,0,1306,"0","0","1","1","3","1","2","6","6","0","0","5",1959,"3","2",472,"2","3","0",0,0,0,0,0,"0","0","2","1",0,"7","2009","8","4",1808
"6","4",90,9900,"1","1","3","3","0","0",17,"2","2","0","5","5","8",1910,2002,"1","0","12",13,"2",0,"3","2","1","2","3","1","6",0,"6",0,504,504,"1","4","1","4",764,700,0,1464,"0","0","2","0","3","1","1","7","6","0","0","6",0,"1","0",0,"0","0","0",0,0,176,0,0,"0","0","4","1",0,"3","2009","8","4",1809
"6","4",57,6406,"1","0","3","3","4","0",17,"2","2","0","5","5","6",1939,1950,"1","0","13",14,"2",0,"2","2","0","2","3","1","0",421,"6",0,269,690,"1","2","1","0",868,690,0,1558,"0","0","1","1","3","1","1","7","6","1","4","5",1939,"3","2",400,"3","3","2",0,36,0,0,182,"0","0","2","1",0,"10","2009","8","4",1810
"15","4",63,7627,"1","1","3","3","0","0",17,"0","2","1","5","4","6",1920,1950,"1","0","0",0,"2",0,"1","2","0","1","1","1","6",0,"6",0,600,600,"1","3","0","4",1101,600,0,1701,"0","0","2","0","4","2","0","8","6","0","0","6",0,"1","0",0,"0","0","0",0,0,148,0,0,"0","0","4","1",0,"10","2009","8","4",1811
"4","4",56,10134,"1","0","3","3","4","0",17,"2","2","0","0","5","5",1910,1950,"1","0","8",8,"2",0,"2","2","0","1","3","1","6",0,"6",0,801,801,"1","3","0","4",801,646,0,1447,"0","0","1","0","3","1","1","6","6","0","0","6",0,"1","0",0,"0","0","0",80,0,244,0,0,"0","0","4","1",0,"7","2009","8","4",1812
"4","4",50,6000,"1","1","3","3","4","0",17,"2","2","0","0","5","7",1950,1970,"1","0","13",14,"2",0,"2","4","1","2","3","1","1",384,"6",0,384,768,"1","2","1","0",768,560,0,1328,"0","0","1","1","3","1","1","6","6","0","0","5",1950,"3","1",308,"3","3","2",0,12,0,0,0,"0","0","2","1",0,"3","2009","8","4",1813
"1","4",62,7404,"1","1","3","3","0","0",17,"2","2","0","2","4","6",1920,1950,"1","0","8",8,"2",0,"2","2","0","1","3","1","6",0,"6",0,861,861,"1","2","1","4",861,0,0,861,"0","0","1","0","2","1","1","5","6","0","0","5",1920,"3","2",288,"3","3","0",0,0,128,0,0,"0","0","4","1",0,"11","2009","7","4",1814
"1","4",50,5925,"1","1","3","3","0","0",17,"2","2","0","2","2","4",1940,1950,"1","0","8",8,"2",0,"2","3","0","0","0","0","4",0,"4",0,0,0,"1","1","0","0",612,0,0,612,"0","0","1","0","1","1","1","4","6","0","0","5",1965,"3","1",308,"3","2","0",0,0,25,0,0,"0","0","4","1",0,"10","2009","8","4",1815
"1","4",60,8520,"1","1","3","3","4","0",17,"2","2","0","2","5","8",1923,1950,"1","0","11",12,"2",0,"3","2","2","1","3","1","6",0,"6",0,624,624,"1","2","1","4",792,0,0,792,"0","0","1","0","2","1","1","5","6","0","0","5",1963,"3","1",287,"3","3","2",0,0,81,0,0,"0","0","1","1",0,"2","2009","8","4",1816
"6","4",60,9600,"1","1","3","3","4","0",17,"2","2","0","5","4","4",1910,1950,"1","0","12",13,"2",0,"3","3","0","1","3","1","6",0,"6",0,677,677,"1","2","1","4",833,677,0,1510,"0","0","2","0","3","1","2","7","6","0","0","5",1974,"3","2",720,"3","3","0",0,0,160,0,0,"0","0","4","1",0,"6","2009","8","4",1817
"6","4",70,8400,"1","1","3","3","0","0",17,"0","2","0","5","6","7",1900,1950,"1","0","11",3,"2",0,"2","2","0","1","4","2","6",0,"6",0,917,917,"1","3","1","0",1090,917,0,2007,"0","0","2","0","3","1","3","8","6","0","0","5",1930,"3","1",357,"3","3","2",0,235,0,0,0,"0","0","4","1",0,"6","2009","8","4",1818
"6","4",60,3600,"1","0","3","3","4","0",17,"2","2","0","5","6","7",1917,2007,"1","0","11",12,"2",0,"2","2","0","2","3","1","6",0,"6",0,624,624,"1","4","1","4",664,624,0,1288,"1","0","1","0","3","1","3","5","6","1","4","1",1917,"3","1",280,"3","3","0",0,103,0,0,0,"0","0","4","1",0,"5","2009","8","4",1819
"1","0",60,3300,"1","1","3","3","4","0",17,"2","2","0","2","4","3",1910,1950,"1","0","11",12,"2",0,"2","2","0","2","3","1","6",0,"6",0,624,624,"1","4","1","4",816,0,0,816,"0","0","1","0","2","1","1","5","6","1","4","6",0,"1","0",0,"0","0","0",0,33,0,0,0,"0","0","4","1",0,"6","2009","8","4",1820
"4","4",60,5400,"1","1","3","3","4","0",17,"2","2","0","0","6","6",1920,1950,"1","0","8",8,"2",0,"1","2","0","2","3","1","6",0,"6",0,972,972,"1","4","1","4",1044,0,436,1480,"0","0","1","0","3","1","1","6","6","0","0","5",1920,"3","1",207,"2","3","2",0,0,176,0,0,"0","0","4","1",0,"9","2009","4","3",1821
"6","4",60,9720,"1","0","3","3","4","0",17,"2","2","0","5","6","7",1910,2002,"1","0","8",8,"2",0,"2","2","2","2","3","1","6",0,"6",0,741,741,"1","4","1","4",780,741,0,1521,"0","0","1","0","4","1","2","8","6","0","0","5",1950,"3","3",640,"3","3","2",0,0,238,0,0,"0","0","2","1",0,"9","2009","8","4",1822
"1","0",72,9392,"1","1","3","3","0","0",9,"2","2","0","2","3","3",1900,1950,"4","0","0",0,"2",0,"2","1","1","1","3","1","6",0,"6",0,245,245,"1","2","0","4",797,0,0,797,"0","0","1","0","2","1","1","5","6","0","0","6",0,"1","0",0,"0","0","0",0,36,94,0,0,"0","0","4","1",0,"9","2009","8","0",1823
"1","3",60,6615,"1","1","3","3","4","0",3,"2","2","0","2","6","6",1923,1950,"1","0","8",8,"2",0,"2","2","0","2","3","1","6",0,"6",0,1022,1022,"1","2","0","0",1432,0,0,1432,"0","0","1","0","3","1","2","6","6","1","4","3",1923,"3","1",216,"2","3","2",266,61,0,0,0,"0","0","1","1",0,"9","2009","8","4",1824
"6","3",50,4960,"1","1","3","3","4","0",3,"6","2","0","0","5","7",1930,1982,"1","0","14",15,"2",0,"2","2","1","2","3","1","6",0,"6",0,297,297,"1","4","1","4",1001,653,0,1654,"0","0","2","0","3","1","1","7","6","1","4","5",1955,"3","1",336,"3","3","0",244,60,0,0,0,"0","0","4","1",0,"5","2009","8","4",1825
"4","4",60,6000,"1","1","3","3","0","0",3,"2","2","0","0","5","5",1924,1950,"1","0","11",12,"1",444,"2","2","0","2","3","1","5",220,"6",0,248,468,"1","3","1","4",822,320,0,1142,"0","0","1","0","3","1","1","6","6","0","0","1",1924,"0","1",320,"3","3","2",0,0,98,0,0,"0","0","4","1",0,"6","2009","8","4",1826
"1","4",51,6120,"1","1","3","3","4","0",3,"2","2","0","2","5","6",1925,1999,"1","0","8",8,"2",0,"2","2","0","2","3","1","6",0,"6",0,960,960,"1","3","1","4",995,0,0,995,"0","0","1","0","2","1","1","5","6","0","0","5",1926,"3","1",264,"3","3","2",0,15,51,0,0,"0","0","2","1",0,"3","2009","8","0",1827
"4","4",51,6120,"1","1","3","3","4","0",3,"2","2","0","0","5","6",1938,1950,"1","0","13",14,"2",0,"2","2","0","2","2","1","3",273,"6",0,679,952,"1","2","1","0",994,588,0,1582,"0","0","2","0","3","1","1","6","6","1","4","5",1938,"3","1",250,"2","3","2",189,0,34,150,0,"0","0","4","1",0,"2","2009","8","4",1828
"1","4",50,8635,"1","1","3","3","4","0",3,"2","2","0","2","5","5",1925,1950,"3","0","13",14,"2",0,"2","1","0","2","3","1","3",134,"6",0,938,1072,"1","2","1","4",1072,0,0,1072,"1","0","1","0","2","1","1","5","6","0","0","5",1982,"3","5",1184,"2","3","1",0,0,105,0,0,"0","0","4","1",0,"8","2009","8","4",1829
"6","4",57,8094,"1","0","3","3","4","0",17,"2","2","0","5","6","6",1915,1950,"1","0","8",8,"2",0,"2","2","2","2","3","1","6",0,"6",0,1048,1048,"1","3","1","0",1048,720,0,1768,"0","0","2","0","3","1","1","8","6","0","0","5",1930,"3","2",576,"2","2","2",0,0,150,0,0,"0","0","4","1",0,"6","2009","8","4",1830
"6","4",68,9928,"1","0","3","3","4","0",17,"2","2","0","5","7","8",1915,1994,"1","0","13",14,"2",0,"2","3","0","2","3","1","6",0,"6",0,672,672,"1","1","1","4",1272,672,0,1944,"0","0","2","0","3","1","1","8","3","0","0","5",1915,"3","1",216,"3","3","0",24,28,0,0,0,"0","0","4","3",400,"6","2009","8","4",1831
"10","4",50,3000,"1","0","3","0","4","0",17,"2","2","2","5","5","1",1922,1950,"3","0","8",8,"2",0,"2","2","0","2","2","1","6",0,"6",0,1040,1040,"1","2","0","4",1088,1040,0,2128,"0","0","2","0","4","2","1","11","5","0","0","6",0,"1","0",0,"0","0","2",0,56,0,0,0,"0","0","4","1",0,"9","2009","8","0",1832
"6","4",57,6876,"1","1","3","3","4","0",9,"2","2","0","5","6","5",1927,1950,"1","0","9",10,"2",0,"2","2","1","2","2","1","1",522,"6",0,198,720,"1","1","1","4",1146,784,0,1930,"1","0","2","0","4","1","1","8","6","0","0","1",1927,"3","1",316,"3","3","2",0,0,213,0,0,"0","0","2","1",0,"8","2009","8","4",1833
"6","4",50,5775,"1","1","1","0","0","1",17,"1","2","0","5","6","7",1915,2002,"1","0","13",14,"2",0,"2","2","0","2","3","1","6",0,"6",0,483,483,"1","4","1","4",741,686,0,1427,"0","0","1","0","3","1","2","7","6","0","0","1",1915,"3","1",379,"3","3","2",0,24,112,0,0,"0","0","4","1",0,"2","2009","8","4",1834
"15","4",41,5852,"1","1","2","0","0","0",17,"1","2","1","4","7","5",1902,2000,"1","0","8",8,"3",188,"2","1","0","2","2","1","5",169,"6",0,851,1020,"1","2","0","1",978,886,0,1864,"0","0","2","1","6","1","1","9","6","0","0","6",0,"1","0",0,"0","0","0",0,188,102,0,0,"0","0","4","1",0,"5","2009","8","4",1835
"4","4",60,5160,"1","1","3","3","0","0",9,"2","2","0","0","6","6",1927,1950,"1","0","8",8,"2",0,"2","1","0","2","3","1","6",0,"6",0,1204,1204,"1","2","1","0",1204,462,0,1666,"0","0","1","0","3","1","1","4","6","0","0","5",1927,"3","1",384,"2","3","2",0,0,148,0,0,"0","0","4","1",0,"8","2009","8","4",1836
"9","4",86,5160,"1","0","3","3","4","0",9,"2","2","0","6","4","6",1923,1950,"3","0","8",8,"2",0,"2","3","2","3","2","3","1",749,"5",63,46,858,"1","2","1","4",892,0,0,892,"1","0","1","0","1","1","2","5","3","0","0","6",0,"1","0",0,"0","0","0",0,0,105,0,160,"0","0","4","1",0,"7","2009","0","0",1837
"15","4",60,10320,"1","0","3","0","4","0",9,"0","2","1","5","6","7",1915,1965,"1","0","8",8,"2",0,"2","3","1","2","3","1","5",276,"0",262,160,698,"1","4","1","1",754,649,0,1403,"1","0","1","1","3","1","1","7","6","0","0","5",1915,"3","1",308,"3","3","2",0,0,288,0,0,"0","0","4","1",0,"2","2009","8","4",1838
"0","3",50,4280,"1","1","0","3","4","0",19,"2","2","0","2","4","9",1946,2001,"1","0","8",8,"2",0,"2","3","1","1","3","1","6",0,"6",0,560,560,"1","4","1","0",704,0,0,704,"0","1","1","0","2","1","0","4","6","0","0","4",1946,"3","1",220,"3","3","2",0,0,24,0,0,"0","0","4","1",0,"9","2009","8","4",1839
"10","3",60,10800,"1","1","3","3","4","0",7,"2","2","2","2","5","5",1987,1988,"1","0","9",10,"2",0,"2","3","1","3","4","4","2",1200,"6",0,0,1200,"1","2","1","4",1200,0,0,1200,"3","0","3","0","3","1","1","5","6","0","0","6",0,"1","0",0,"0","0","2",120,0,0,0,0,"0","0","4","1",0,"3","2009","8","2",1840
"10","3",57,10547,"1","1","0","3","4","0",7,"2","2","2","6","5","5",1978,1978,"1","0","9",10,"2",0,"2","2","2","3","4","4","2",1152,"6",0,0,1152,"1","2","1","4",1152,0,0,1152,"2","0","2","0","2","2","1","6","6","0","0","5",1960,"3","1",252,"3","2","0",0,0,0,0,0,"0","0","4","1",0,"7","2009","8","4",1841
"4","3",60,9780,"1","1","3","3","4","0",7,"2","2","0","0","5","3",1934,1950,"1","0","8",8,"2",0,"2","2","2","2","3","1","6",0,"6",0,585,585,"1","2","0","0",687,425,0,1112,"1","0","2","0","4","1","1","6","6","0","0","5",1934,"3","1",226,"1","1","0",0,0,0,0,0,"0","0","4","1",0,"3","2009","8","4",1842
"0","3",75,11625,"1","1","3","3","4","0",19,"2","2","0","2","5","6",1967,1967,"3","0","6",6,"1",172,"2","2","1","2","3","1","1",527,"6",0,525,1052,"1","2","1","4",1052,0,0,1052,"0","0","1","1","3","1","1","6","6","1","1","1",1984,"0","1",668,"3","3","2",0,215,0,0,0,"0","0","4","1",0,"4","2009","8","0",1843
"9","3",80,8014,"1","1","0","3","1","0",19,"2","2","0","6","6","5",1978,1978,"1","0","9",6,"1",23,"2","2","1","3","3","4","2",456,"6",0,0,456,"1","2","1","4",1034,0,0,1034,"0","1","1","0","3","1","1","5","6","1","2","2",1978,"0","2",504,"3","3","2",0,0,0,0,0,"0","0","4","1",0,"6","2009","8","4",1844
"8","3",88,15400,"1","1","3","3","4","0",19,"2","2","0","7","5","5",1961,1961,"3","0","6",6,"2",0,"2","2","1","2","4","1","6",0,"6",0,552,552,"1","2","1","4",904,611,259,1774,"0","0","2","0","4","1","1","8","6","1","3","1",1961,"3","1",384,"3","3","2",290,40,0,0,0,"0","0","4","1",0,"7","2009","8","4",1845
"8","3",88,15312,"1","1","3","3","4","0",19,"2","2","0","7","6","5",1960,1960,"3","0","13",14,"1",54,"2","2","1","2","3","3","1",588,"6",0,550,1138,"1","4","1","4",1138,0,0,1138,"0","1","1","0","3","1","1","6","6","1","3","1",1960,"2","2",480,"3","3","2",0,0,0,0,140,"0","0","2","1",0,"3","2009","0","4",1846
"8","3",97,15584,"1","1","3","3","4","0",4,"2","2","0","7","5","5",1956,1956,"3","0","13",14,"1",366,"2","2","1","2","3","2","6",0,"6",0,825,825,"1","4","1","4",2071,0,0,2071,"0","1","1","1","4","1","1","9","6","1","3","1",1956,"3","1",336,"3","3","2",131,28,0,0,0,"0","0","4","1",0,"10","2009","8","4",1847
"0","3",24,9000,"1","1","3","3","0","0",19,"2","2","0","2","2","2",1947,1950,"1","0","13",14,"2",0,"2","2","3","0","0","0","4",0,"4",0,0,0,"1","1","0","4",660,0,0,660,"0","0","1","0","2","1","0","5","3","0","0","6",0,"1","0",0,"0","0","0",0,0,100,0,0,"0","0","4","1",0,"6","2009","8","4",1848
"0","3",50,15635,"1","1","0","3","1","0",7,"2","2","0","2","4","5",1954,1954,"1","0","12",13,"2",0,"2","2","1","0","0","0","4",0,"4",0,0,0,"1","2","1","4",1383,0,0,1383,"0","0","1","0","2","1","1","6","4","0","0","1",1980,"3","2",498,"2","3","2",0,0,90,0,110,"0","0","4","1",0,"10","2009","8","4",1849
"0","3",68,9571,"1","1","3","3","4","0",7,"2","2","0","2","5","5",1956,1956,"3","0","8",8,"2",0,"2","2","1","2","3","1","5",257,"6",0,816,1073,"1","2","1","0",1073,0,0,1073,"1","0","1","0","2","1","1","5","6","0","0","1",1956,"3","1",340,"3","3","2",0,0,0,0,0,"0","0","0","1",0,"2","2009","8","4",1850
