Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1448,5,3,80.0,10000,1,1,3,3,4,0,5,2,2,0,5,8,5,1995,1996,1,0,12,13,1,438.0,3,2,2,3,3,1,2,1079.0,6,0.0,141.0,1220.0,1,4,1,4,1220,870,0,2090,1.0,0.0,2,1,3,1,2.0,8,6,1,3,1,1995.0,2,2.0,556.0,3,3,2,0,65,0,0,0,0,0,4,1,0,12,2007,8,4
1449,4,3,70.0,11767,1,1,3,3,4,0,7,2,2,0,5,4,7,1910,2000,1,0,8,6,2,0.0,2,2,1,1,3,1,6,0.0,6,0.0,560.0,560.0,1,3,0,4,796,550,0,1346,0.0,0.0,1,1,2,1,1.0,6,3,0,0,5,1950.0,3,1.0,384.0,2,3,2,168,24,0,0,0,0,0,1,1,0,5,2007,8,4
1450,14,4,21.0,1533,1,1,3,3,4,0,10,2,2,3,6,5,7,1970,1970,1,0,5,5,2,0.0,2,2,1,3,3,3,2,553.0,6,0.0,77.0,630.0,1,4,1,4,630,0,0,630,1.0,0.0,1,0,1,1,3.0,3,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,1,0,8,2006,8,0
1451,10,3,60.0,9000,1,1,3,3,2,0,12,2,2,2,5,5,5,1974,1974,1,0,12,13,2,0.0,2,2,1,3,3,1,6,0.0,6,0.0,896.0,896.0,1,2,1,4,896,896,0,1792,0.0,0.0,2,2,4,2,1.0,8,6,0,0,6,0.0,1,0.0,0.0,0,0,2,32,45,0,0,0,0,0,4,1,0,9,2009,8,4
1452,0,3,78.0,9262,1,1,3,3,4,0,21,2,2,0,2,8,5,2008,2009,1,0,5,5,3,194.0,3,2,2,3,3,1,6,0.0,6,0.0,1573.0,1573.0,1,4,1,4,1578,0,0,1578,0.0,0.0,2,0,3,1,3.0,7,6,1,4,1,2008.0,0,3.0,840.0,3,3,2,0,36,0,0,0,0,0,4,1,0,5,2009,6,5
1453,14,4,35.0,3675,1,1,3,3,4,0,7,2,2,4,7,5,5,2005,2005,1,0,12,13,1,80.0,2,2,2,3,3,4,2,547.0,6,0.0,0.0,547.0,1,3,1,4,1072,0,0,1072,1.0,0.0,1,0,2,1,1.0,5,6,0,0,2,2005.0,0,2.0,525.0,3,3,2,0,28,0,0,0,0,0,4,1,0,5,2006,8,4
1454,0,3,90.0,17217,1,1,3,3,4,0,11,2,2,0,2,5,5,2006,2006,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,1140.0,1140.0,1,4,1,4,1140,0,0,1140,0.0,0.0,1,0,3,1,1.0,6,6,0,0,6,0.0,1,0.0,0.0,0,0,2,36,56,0,0,0,0,0,4,1,0,7,2006,8,0
1455,0,1,62.0,7500,1,2,3,3,4,0,21,2,2,0,2,7,5,2004,2005,1,0,12,13,2,0.0,3,2,2,3,3,1,2,410.0,6,0.0,811.0,1221.0,1,4,1,4,1221,0,0,1221,1.0,0.0,2,0,2,1,2.0,6,6,0,0,1,2004.0,2,2.0,400.0,3,3,2,0,113,0,0,0,0,0,4,1,0,10,2009,8,4
1456,5,3,62.0,7917,1,1,3,3,4,0,8,2,2,0,5,6,5,1999,2000,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,953.0,953.0,1,4,1,4,953,694,0,1647,0.0,0.0,2,1,3,1,1.0,7,6,1,3,1,1999.0,2,2.0,460.0,3,3,2,0,40,0,0,0,0,0,4,1,0,8,2007,8,4
1457,0,3,85.0,13175,1,1,3,3,4,0,14,2,2,0,2,6,6,1978,1988,1,0,9,10,3,119.0,2,2,1,3,3,1,0,790.0,5,163.0,589.0,1542.0,1,2,1,4,2073,0,0,2073,1.0,0.0,2,0,3,1,1.0,7,2,2,3,1,1978.0,3,2.0,500.0,3,3,2,349,0,0,0,0,0,0,2,1,0,2,2010,8,4
1458,6,3,66.0,9042,1,1,3,3,4,0,6,2,2,0,5,7,9,1941,2006,1,0,5,5,2,0.0,4,3,4,2,4,1,2,275.0,6,0.0,877.0,1152.0,1,4,1,4,1188,1152,0,2340,0.0,0.0,2,0,4,1,2.0,9,6,2,4,1,1941.0,2,1.0,252.0,3,3,2,0,60,0,0,0,0,0,0,3,2500,5,2010,8,4
1459,0,3,68.0,9717,1,1,3,3,4,0,12,2,2,0,2,5,6,1950,1996,3,0,8,8,2,0.0,2,2,1,2,3,2,2,49.0,5,1029.0,0.0,1078.0,1,3,1,0,1078,0,0,1078,1.0,0.0,1,0,2,1,2.0,5,6,0,0,1,1950.0,3,1.0,240.0,3,3,2,366,0,112,0,0,0,0,4,1,0,4,2010,8,4
1460,0,3,75.0,9937,1,1,3,3,4,0,7,2,2,0,2,5,6,1965,1965,1,0,6,6,2,0.0,3,2,1,2,3,1,1,830.0,3,290.0,136.0,1256.0,1,3,1,4,1256,0,0,1256,1.0,0.0,1,1,3,1,1.0,6,6,0,0,1,1965.0,0,1.0,276.0,3,3,2,736,68,0,0,0,0,0,4,1,0,6,2008,8,4
1461,0,2,80.0,11622,1,1,3,3,4,0,12,1,2,0,2,5,6,1961,1961,1,0,12,13,2,0.0,2,2,1,2,3,1,5,468.0,3,144.0,270.0,882.0,1,2,1,4,896,0,0,896,0.0,0.0,1,0,2,1,1.0,5,6,0,0,1,1961.0,3,1.0,730.0,3,3,2,140,0,0,0,120,0,0,2,1,0,6,2010,8,4
1462,0,3,81.0,14267,1,1,0,3,0,0,12,2,2,0,2,6,6,1958,1958,3,0,13,14,1,108.0,2,2,1,2,3,1,0,923.0,6,0.0,406.0,1329.0,1,2,1,4,1329,0,0,1329,0.0,0.0,1,1,3,1,2.0,6,6,0,0,1,1958.0,3,1.0,312.0,3,3,2,393,36,0,0,0,0,0,4,0,12500,6,2010,8,4
1463,5,3,74.0,13830,1,1,0,3,4,0,8,2,2,0,5,5,5,1997,1998,1,0,12,13,2,0.0,2,2,2,3,3,1,2,791.0,6,0.0,137.0,928.0,1,3,1,4,928,701,0,1629,0.0,0.0,2,1,3,1,1.0,6,6,1,3,1,1997.0,0,2.0,482.0,3,3,2,212,34,0,0,0,0,0,2,1,0,3,2010,8,4
1464,5,3,78.0,9978,1,1,0,3,4,0,8,2,2,0,5,6,6,1998,1998,1,0,12,13,1,20.0,2,2,2,2,3,1,2,602.0,6,0.0,324.0,926.0,1,4,1,4,926,678,0,1604,0.0,0.0,2,1,3,1,2.0,7,6,1,4,1,1998.0,0,2.0,470.0,3,3,2,360,36,0,0,0,0,0,4,1,0,6,2010,8,4
1465,11,3,43.0,5005,1,1,0,1,4,0,22,2,2,4,2,8,5,1992,1992,1,0,6,6,2,0.0,3,2,2,3,3,1,0,263.0,6,0.0,1017.0,1280.0,1,4,1,4,1280,0,0,1280,0.0,0.0,2,0,2,1,2.0,5,6,0,0,1,1992.0,2,2.0,506.0,3,3,2,0,82,0,0,144,0,0,4,1,0,1,2010,8,4
1466,5,3,75.0,10000,1,1,0,3,0,0,8,2,2,0,5,6,5,1993,1994,1,0,6,6,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,763.0,763.0,1,3,1,4,763,892,0,1655,0.0,0.0,2,1,3,1,1.0,7,6,1,3,1,1993.0,0,2.0,440.0,3,3,2,157,84,0,0,0,0,0,4,1,0,4,2010,8,4
1467,0,3,,7980,1,1,0,3,4,0,8,2,2,0,2,6,7,1992,2007,1,0,6,6,2,0.0,2,3,2,3,3,1,0,935.0,6,0.0,233.0,1168.0,1,4,1,4,1187,0,0,1187,1.0,0.0,2,0,3,1,1.0,6,6,0,0,1,1992.0,0,2.0,420.0,3,3,2,483,21,0,0,0,0,0,0,3,500,3,2010,8,4
1468,5,3,63.0,8402,1,1,0,3,4,0,8,2,2,0,5,6,5,1998,1998,1,0,12,13,2,0.0,2,2,2,3,3,1,6,0.0,6,0.0,789.0,789.0,1,3,1,4,789,676,0,1465,0.0,0.0,2,1,3,1,1.0,7,6,1,4,1,1998.0,0,2.0,393.0,3,3,2,0,75,0,0,0,0,0,4,1,0,5,2010,8,4
1469,0,3,85.0,10176,1,1,3,3,4,0,8,2,2,0,2,7,5,1990,1990,1,0,6,6,2,0.0,2,2,2,3,3,4,2,637.0,6,0.0,663.0,1300.0,1,3,1,4,1341,0,0,1341,1.0,0.0,1,1,2,1,2.0,5,6,1,1,1,1990.0,3,2.0,506.0,3,3,2,192,0,0,0,0,0,0,4,1,0,2,2010,8,4
1470,0,3,70.0,8400,1,1,3,3,0,0,12,2,2,0,2,4,5,1970,1970,1,0,9,10,2,0.0,2,2,1,2,3,1,0,804.0,5,78.0,0.0,882.0,1,2,1,4,882,0,0,882,1.0,0.0,1,0,2,1,1.0,4,6,0,0,1,1970.0,0,2.0,525.0,3,3,2,240,0,0,0,0,0,0,2,1,0,4,2010,8,4
1471,11,2,26.0,5858,1,1,0,3,2,0,12,2,2,4,2,7,5,1999,1999,1,0,8,8,2,0.0,3,2,2,3,3,1,2,1051.0,1,0.0,354.0,1405.0,1,4,1,4,1337,0,0,1337,1.0,0.0,2,0,2,1,2.0,5,6,1,2,1,1999.0,0,2.0,511.0,3,3,2,203,68,0,0,0,0,0,4,1,0,6,2010,8,4
1472,13,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,6,5,1971,1971,1,0,6,6,1,504.0,2,2,1,2,3,1,5,156.0,6,0.0,327.0,483.0,1,2,1,4,483,504,0,987,0.0,0.0,1,1,2,1,1.0,5,6,0,0,5,1971.0,3,1.0,264.0,3,3,2,275,0,0,0,0,0,0,4,1,0,2,2010,0,4
1473,13,4,21.0,1680,1,1,3,3,4,0,2,2,2,3,5,5,5,1971,1971,1,0,6,6,1,492.0,2,2,1,2,3,1,5,300.0,6,0.0,225.0,525.0,1,2,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,1.0,6,6,0,0,5,1997.0,3,1.0,320.0,3,3,2,0,0,0,0,0,0,0,4,1,0,3,2010,8,4
1474,13,3,24.0,2280,1,1,3,3,2,0,13,2,2,3,5,6,6,1975,1975,1,0,9,2,2,0.0,2,2,1,2,3,1,0,514.0,6,0.0,341.0,855.0,1,2,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,2.0,6,6,1,3,1,1975.0,3,2.0,440.0,3,3,2,173,0,0,0,0,0,0,4,1,0,6,2010,8,4
1475,11,3,24.0,2280,1,1,3,3,2,0,13,2,2,3,2,7,6,1975,1975,1,0,9,2,2,0.0,2,2,1,3,3,1,6,0.0,6,0.0,836.0,836.0,1,4,1,4,836,0,0,836,0.0,0.0,1,0,2,1,1.0,4,6,0,0,1,1975.0,3,1.0,308.0,3,3,2,0,30,0,0,0,0,0,4,1,0,6,2010,8,4
1476,5,3,102.0,12858,1,1,0,3,4,0,16,2,2,0,5,9,5,2009,2010,1,0,12,13,3,162.0,4,2,2,4,3,1,6,0.0,6,0.0,1590.0,1590.0,1,4,1,4,1627,707,0,2334,0.0,0.0,2,1,3,1,3.0,10,6,1,4,1,2009.0,0,3.0,751.0,3,3,2,144,133,0,0,0,0,0,4,1,0,1,2010,6,5
1477,0,3,94.0,12883,1,1,0,3,0,0,16,2,2,0,2,8,5,2009,2010,1,0,12,13,3,256.0,3,2,2,3,3,1,6,0.0,6,0.0,1544.0,1544.0,1,4,1,4,1544,0,0,1544,0.0,0.0,2,0,3,1,2.0,7,6,0,0,1,2009.0,2,3.0,868.0,3,3,2,0,35,0,0,0,0,0,4,1,0,6,2010,6,5
1478,0,3,90.0,11520,1,1,3,3,4,0,16,4,2,0,2,9,5,2005,2005,3,0,12,13,1,615.0,3,2,2,4,3,1,2,110.0,6,0.0,1588.0,1698.0,1,4,1,4,1698,0,0,1698,0.0,0.0,2,0,3,1,3.0,7,6,1,4,1,2005.0,0,3.0,730.0,3,3,2,192,74,0,0,0,0,0,4,1,0,6,2010,8,4
1479,0,3,79.0,14122,1,1,0,3,4,0,16,2,2,0,2,8,5,2005,2006,3,0,5,5,1,240.0,3,2,2,4,3,1,2,28.0,6,0.0,1794.0,1822.0,1,4,1,4,1822,0,0,1822,0.0,0.0,2,0,3,1,3.0,8,6,1,4,1,2005.0,2,3.0,678.0,3,3,2,0,119,0,0,0,0,0,4,1,0,2,2010,8,4
1480,0,3,110.0,14300,1,1,3,1,4,1,16,2,2,0,2,9,5,2003,2004,3,0,12,13,1,1095.0,4,2,2,4,3,4,2,1373.0,6,0.0,1473.0,2846.0,1,4,1,4,2696,0,0,2696,1.0,0.0,2,1,3,1,3.0,10,6,2,4,1,2003.0,0,3.0,958.0,3,3,2,220,150,0,0,0,0,0,4,1,0,6,2010,8,4
1481,5,3,105.0,13650,1,1,3,3,0,0,16,2,2,0,5,8,5,2002,2002,1,0,12,13,1,232.0,3,2,2,3,3,4,2,578.0,6,0.0,1093.0,1671.0,1,4,1,4,1687,563,0,2250,1.0,0.0,2,1,3,1,2.0,7,6,1,5,1,2002.0,0,3.0,756.0,3,3,2,238,130,0,0,0,0,0,4,1,0,6,2010,8,4
1482,11,3,41.0,7132,1,1,0,3,4,0,16,2,2,4,2,8,5,2006,2006,1,0,12,13,3,178.0,3,2,2,3,3,2,2,24.0,6,0.0,1346.0,1370.0,1,4,1,4,1370,0,0,1370,0.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2006.0,2,2.0,484.0,3,3,2,120,49,0,0,0,0,0,4,1,0,4,2010,8,4
1483,0,3,100.0,18494,1,1,0,3,0,0,8,2,2,0,2,6,5,2005,2005,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1324.0,1324.0,1,4,1,4,1324,0,0,1324,0.0,0.0,2,0,3,1,2.0,6,6,0,0,1,2005.0,0,2.0,430.0,3,3,2,36,23,0,0,0,0,0,4,1,0,1,2010,8,4
1484,11,3,43.0,3203,1,1,3,3,4,0,0,2,2,4,2,7,5,2006,2006,1,0,12,13,1,14.0,3,2,2,3,3,3,2,16.0,6,0.0,1129.0,1145.0,1,4,1,4,1145,0,0,1145,0.0,0.0,2,0,2,1,2.0,6,6,0,0,1,2006.0,0,2.0,437.0,3,3,2,100,116,0,0,0,0,0,4,1,0,1,2010,8,4
1485,8,3,67.0,13300,1,1,0,3,4,0,8,2,2,0,7,7,5,2004,2004,1,0,12,13,2,0.0,3,2,2,3,3,1,2,326.0,6,0.0,58.0,384.0,1,4,1,4,744,630,0,1374,1.0,0.0,2,1,3,1,2.0,7,6,1,4,3,2004.0,0,2.0,400.0,3,3,2,100,0,0,0,0,0,0,4,1,0,6,2010,8,4
1486,5,3,63.0,8577,1,1,0,3,4,0,8,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,847.0,847.0,1,4,1,4,847,886,0,1733,0.0,0.0,2,1,3,1,2.0,7,6,1,4,3,2004.0,0,2.0,433.0,3,3,2,144,48,0,0,0,0,0,4,1,0,4,2010,8,4
1487,5,3,60.0,17433,1,1,1,3,1,0,15,2,2,0,5,8,5,1998,1998,3,0,12,13,1,114.0,3,2,2,4,3,1,6,0.0,6,0.0,1629.0,1629.0,1,4,1,4,1645,830,0,2475,0.0,0.0,2,1,4,1,2.0,7,6,1,3,1,1998.0,0,3.0,962.0,3,3,2,23,172,0,0,256,0,0,4,1,0,1,2010,8,4
1488,0,3,73.0,8987,1,1,3,3,4,0,21,2,2,0,2,8,5,2005,2006,1,0,12,13,1,226.0,3,2,2,3,3,0,6,0.0,6,0.0,1595.0,1595.0,1,4,1,4,1595,0,0,1595,0.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2005.0,2,3.0,880.0,3,3,2,144,0,0,0,0,0,0,4,1,0,5,2010,8,4
1489,0,1,92.0,9215,1,1,3,3,4,0,21,2,2,0,2,7,5,2009,2010,3,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,1218.0,1218.0,1,4,1,4,1218,0,0,1218,0.0,0.0,2,0,2,1,2.0,4,6,0,0,1,2009.0,2,2.0,676.0,3,3,2,0,136,0,0,0,0,0,4,1,0,4,2010,6,5
1490,0,1,84.0,10440,1,1,3,3,0,0,21,2,2,0,2,6,5,2005,2005,1,0,12,13,2,0.0,3,2,2,4,3,1,2,1414.0,6,0.0,54.0,1468.0,1,4,1,4,1468,0,0,1468,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2005.0,0,2.0,528.0,3,3,2,0,102,0,0,216,0,0,4,1,0,5,2010,8,4
1491,5,3,70.0,11920,1,1,3,3,4,0,20,2,2,0,5,7,5,2004,2004,1,0,12,13,1,122.0,3,2,2,3,3,3,6,0.0,6,0.0,831.0,831.0,1,4,1,4,831,828,0,1659,0.0,0.0,2,1,3,1,2.0,8,6,0,0,1,2004.0,2,2.0,484.0,3,3,2,144,68,0,0,0,0,0,4,1,0,4,2010,8,4
1492,1,2,70.0,9800,1,1,3,3,0,0,20,1,2,0,2,5,5,1920,1950,1,0,13,14,2,0.0,2,1,0,2,3,1,6,0.0,6,0.0,816.0,816.0,1,2,0,0,1012,0,0,1012,0.0,0.0,1,0,2,1,1.0,5,6,0,0,5,1920.0,3,1.0,429.0,3,3,2,121,0,80,0,0,0,0,4,1,0,4,2010,8,4
1493,0,3,39.0,15410,1,1,0,3,1,0,19,7,2,0,2,6,6,1974,2002,3,0,9,10,0,250.0,2,3,1,2,3,4,1,126.0,2,859.0,223.0,1208.0,1,4,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,1.0,7,6,2,2,1,1974.0,0,2.0,461.0,3,3,2,296,0,186,0,0,0,0,0,1,0,4,2010,8,0
1494,5,3,85.0,13143,1,1,0,3,4,0,15,2,2,0,5,8,5,1993,1993,1,0,6,7,1,504.0,3,2,2,3,3,1,3,250.0,2,981.0,0.0,1231.0,1,4,1,4,1251,1098,0,2349,1.0,0.0,2,1,4,1,2.0,9,6,1,3,1,1993.0,2,3.0,762.0,3,3,2,32,130,0,0,0,0,0,4,1,0,6,2010,8,4
1495,5,3,88.0,11134,1,1,3,3,4,0,15,2,2,0,5,8,5,1992,1993,1,0,6,6,1,180.0,3,2,2,3,3,1,2,1129.0,6,0.0,261.0,1390.0,1,4,1,4,1402,823,0,2225,1.0,0.0,2,1,4,1,2.0,7,6,1,3,1,1992.0,2,3.0,713.0,3,3,2,198,30,0,0,0,0,0,4,1,0,6,2010,8,4
1496,11,1,25.0,4835,1,1,0,3,1,0,21,2,2,4,2,7,5,2004,2005,1,0,8,8,2,0.0,3,2,2,4,3,3,2,1298.0,6,0.0,190.0,1488.0,1,4,1,4,1488,0,0,1488,1.0,0.0,2,0,2,1,2.0,6,6,1,4,1,2004.0,0,2.0,506.0,3,3,2,168,50,0,0,0,0,0,4,1,0,3,2010,8,4
1497,13,1,39.0,3515,1,2,3,3,4,0,21,2,2,4,5,7,5,2004,2004,1,0,12,13,2,0.0,3,2,2,3,3,1,6,0.0,6,0.0,840.0,840.0,1,4,1,4,840,840,0,1680,0.0,0.0,2,1,2,1,2.0,3,6,0,0,1,2004.0,2,2.0,588.0,3,3,2,0,111,0,0,0,0,0,4,1,0,1,2010,8,4
1498,13,1,30.0,3215,1,2,3,3,4,0,21,2,2,4,5,7,5,2004,2004,1,0,8,8,1,120.0,3,2,2,3,3,3,2,280.0,6,0.0,320.0,600.0,1,4,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,1,0,4,2010,3,4
1499,13,1,24.0,2544,1,2,3,3,4,0,21,2,2,3,5,7,5,2004,2005,1,0,8,8,2,0.0,3,2,2,3,3,1,2,368.0,0,42.0,190.0,600.0,1,4,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2004.0,2,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,1,0,2,2010,8,4
1500,13,1,24.0,2544,1,2,3,3,4,0,21,2,2,3,5,6,5,2005,2005,1,0,12,13,1,216.0,3,2,2,3,3,1,2,376.0,6,0.0,224.0,600.0,1,4,1,4,600,636,0,1236,1.0,0.0,2,1,2,1,2.0,4,6,0,0,5,2005.0,2,2.0,480.0,3,3,2,0,166,0,0,0,0,0,4,1,0,5,2010,8,4
1501,13,1,,2980,1,1,3,3,0,0,21,2,2,4,5,6,5,2000,2000,1,0,8,8,1,1159.0,3,2,2,3,3,1,2,466.0,6,0.0,290.0,756.0,1,4,1,4,756,756,0,1512,1.0,0.0,2,1,2,1,2.0,5,6,0,0,5,2000.0,3,2.0,440.0,3,3,2,0,32,0,0,0,0,0,4,1,0,5,2010,8,4
1502,13,1,,2403,1,1,0,3,2,0,21,2,2,4,5,7,5,2003,2003,1,0,12,13,2,0.0,3,2,2,3,3,1,2,244.0,6,0.0,286.0,530.0,1,4,1,4,530,550,0,1080,0.0,0.0,2,1,2,1,2.0,4,6,0,0,1,2003.0,2,2.0,496.0,3,3,2,0,50,0,0,0,0,0,4,1,0,6,2010,8,4
1503,0,1,57.0,12853,1,2,0,3,4,0,21,2,2,0,2,8,5,2010,2010,1,0,5,5,2,0.0,3,2,2,4,1,1,2,1032.0,6,0.0,610.0,1642.0,1,4,1,4,1418,0,0,1418,1.0,0.0,1,1,1,1,2.0,6,6,1,4,1,2010.0,2,3.0,852.0,3,3,2,160,192,0,224,0,0,0,4,1,0,4,2010,6,5
1504,5,1,68.0,7379,1,1,0,3,4,0,21,2,2,0,5,8,5,2000,2000,1,0,12,13,2,0.0,3,2,2,3,3,1,2,484.0,6,0.0,491.0,975.0,1,4,1,4,975,873,0,1848,1.0,0.0,2,1,3,1,2.0,7,6,1,3,1,2000.0,2,2.0,592.0,3,3,2,280,184,0,0,0,0,0,4,1,0,4,2010,8,4
1505,0,1,80.0,8000,1,1,3,3,4,0,21,2,2,0,2,7,5,2002,2002,1,0,12,13,2,0.0,3,2,2,3,3,1,2,833.0,6,0.0,659.0,1492.0,1,4,1,4,1492,0,0,1492,1.0,0.0,2,0,3,1,2.0,6,6,1,4,1,2002.0,2,2.0,596.0,3,3,2,277,137,0,0,0,0,0,4,1,0,4,2010,8,4
1506,0,3,,10456,1,1,0,3,4,0,14,2,2,0,2,6,6,1967,1967,3,0,6,6,1,120.0,2,2,1,2,3,1,2,506.0,6,0.0,1323.0,1829.0,1,3,1,4,1829,0,0,1829,1.0,0.0,2,0,4,1,1.0,8,6,0,0,1,1967.0,2,2.0,535.0,3,3,2,0,76,0,0,0,0,0,4,1,0,5,2010,8,4
1507,5,3,80.0,10791,1,1,3,3,4,0,14,2,2,0,5,6,5,1993,1993,1,0,8,8,2,0.0,2,2,2,3,3,2,2,1137.0,6,0.0,143.0,1280.0,1,4,1,4,1280,1215,0,2495,1.0,0.0,2,1,4,1,2.0,9,6,1,3,1,1993.0,3,2.0,660.0,3,3,2,224,32,0,0,0,0,0,4,1,0,3,2010,8,4
1508,4,3,,18837,1,1,0,3,4,0,14,2,2,0,0,6,5,1978,1978,1,0,8,8,2,0.0,2,2,2,3,3,2,0,687.0,3,46.0,491.0,1224.0,1,2,1,4,1287,604,0,1891,0.0,1.0,3,0,3,1,1.0,7,6,1,3,1,1978.0,2,2.0,678.0,3,3,2,0,69,0,0,0,0,0,4,1,0,4,2010,8,4
1509,5,3,80.0,9600,1,1,3,3,4,0,14,2,2,0,5,6,6,1971,1971,1,0,8,8,2,0.0,2,2,1,2,3,1,0,329.0,6,0.0,386.0,715.0,1,2,1,4,930,715,0,1645,0.0,0.0,1,2,4,1,1.0,7,6,0,0,1,1971.0,2,2.0,441.0,3,3,2,0,78,0,0,0,0,0,1,1,0,6,2010,8,4
1510,0,3,80.0,9600,1,1,3,3,4,0,12,2,2,0,2,5,5,1966,1966,3,0,12,13,1,172.0,2,2,1,2,3,1,5,698.0,6,0.0,534.0,1232.0,1,2,1,4,1232,0,0,1232,1.0,0.0,1,1,3,1,1.0,6,6,0,0,1,1966.0,2,2.0,490.0,3,3,2,0,224,0,0,0,0,0,4,1,0,4,2010,8,4
1511,0,3,90.0,9900,1,1,3,3,0,0,12,2,2,0,2,5,5,1966,1966,3,0,6,6,2,0.0,2,2,2,3,3,1,1,1059.0,6,0.0,150.0,1209.0,1,3,1,4,1209,0,0,1209,1.0,0.0,1,0,3,1,1.0,6,6,0,0,1,1966.0,2,2.0,504.0,3,3,2,0,0,120,0,0,0,0,4,1,0,4,2010,3,4
1512,0,3,88.0,9680,1,1,3,3,4,0,12,2,2,0,2,5,6,1967,1967,1,0,13,10,1,268.0,2,2,1,2,3,1,1,1010.0,6,0.0,500.0,1510.0,1,4,1,4,1510,0,0,1510,1.0,0.0,2,0,3,1,2.0,6,6,0,0,1,1967.0,2,2.0,517.0,3,3,2,0,40,0,0,204,0,0,0,1,0,4,2010,8,4
1513,8,3,,10600,1,2,0,3,4,0,12,2,2,0,7,6,5,1964,1964,1,0,6,6,2,0.0,2,2,1,2,3,1,6,0.0,6,0.0,533.0,533.0,1,2,1,4,1131,644,0,1775,0.0,0.0,2,0,3,1,1.0,8,6,0,0,1,1964.0,3,2.0,480.0,3,3,2,0,172,0,0,0,0,0,4,1,0,5,2010,0,3
1514,10,3,98.0,13260,1,1,0,3,4,0,12,2,2,2,2,5,6,1962,2001,3,0,6,6,1,144.0,2,2,1,2,3,1,1,1500.0,6,0.0,228.0,1728.0,1,2,1,4,1728,0,0,1728,2.0,0.0,2,0,6,2,1.0,10,6,0,0,6,0.0,1,0.0,0.0,0,0,2,0,0,0,0,0,0,0,4,1,0,1,2010,7,0
1515,4,3,68.0,9724,1,1,3,3,4,0,12,2,2,0,0,5,7,1952,2002,1,0,8,8,1,265.0,3,2,1,2,3,1,3,670.0,6,0.0,470.0,1140.0,1,3,1,4,1929,532,0,2461,0.0,0.0,2,0,3,1,1.0,7,3,2,4,5,1994.0,3,2.0,400.0,3,3,2,0,0,0,0,0,0,0,1,1,0,3,2010,8,4
1516,4,3,120.0,17360,1,1,3,3,0,0,12,0,2,0,0,6,6,1949,1950,1,0,8,8,3,340.0,2,3,1,2,3,1,5,300.0,6,0.0,482.0,782.0,1,2,1,4,1019,537,0,1556,0.0,0.0,2,0,3,1,1.0,6,6,1,4,1,1949.0,3,2.0,470.0,3,3,2,0,0,150,0,0,0,0,4,1,0,1,2010,8,4
1517,9,3,75.0,11380,1,1,0,3,4,0,12,2,2,0,6,6,8,1966,2008,1,0,6,6,1,216.0,2,2,1,2,3,4,2,944.0,6,0.0,136.0,1080.0,1,3,1,4,1128,0,0,1128,1.0,0.0,1,0,2,1,2.0,5,6,1,4,1,1966.0,3,1.0,315.0,3,3,2,238,0,0,0,0,0,0,4,3,1500,1,2010,8,4
